gcontig pos_gcontig XTX_rank
C30803588_1_920 336 341.29
C30803588_1_920 345 303.28
C30803588_1_920 368 310.66
C30803588_1_920 379 1355.3
C30803588_1_920 383 612.84
C30803588_1_920 391 1118.6
C30803588_1_920 397 269.53
C30803588_1_920 463 280.27
C30803588_1_920 508 270.68
C30803588_1_920 577 264.91
C30803588_1_920 585 338.67
C30803588_1_920 590 380.19
C30803588_1_920 592 919.65
C30803588_1_920 597 473.01
C30803716_1_315 72 288.91
C30803716_1_315 80 330.45
C30803716_1_315 81 288.3
C30803716_1_315 92 281.12
C30803716_1_315 97 1861.6
C30803716_1_315 105 1084.5
C30803716_1_315 137 1677.3
C30803716_1_315 140 274.63
C30803716_1_315 146 852.19
C30803716_1_315 155 350.46
C30803716_1_315 172 520.05
C30803716_1_315 174 473.65
C30803716_1_315 200 294.49
C30803716_1_315 203 283.58
C30803716_1_315 226 307.35
C30803716_1_315 231 265.67
C30803716_1_315 234 270.17
C30803716_1_315 236 281.35
C30803716_1_315 261 286.31
C30804106_1_535 160 267.51
C30804106_1_535 390 284.62
C30804534_2115_2686 407 286.03
C30804534_2115_2686 408 290.27
C30804534_2115_2686 460 271.57
C30805264_1_799 179 263.77
C30805264_1_799 198 288.62
C30805264_1_799 428 308.62
C30805318_2679_3227 417 286.65
C30805432_765_2208 53 305.36
C30805432_765_2208 60 345.99
C30805432_765_2208 61 321.25
C30805432_765_2208 73 353.87
C30805432_765_2208 97 484.52
C30805432_765_2208 106 386.49
C30805432_765_2208 109 397.67
C30805432_765_2208 113 334.6
C30805432_765_2208 115 279.95
C30805432_765_2208 116 413.54
C30805432_765_2208 122 312.14
C30805432_765_2208 305 315.2
C30805432_765_2208 306 338.94
C30805432_765_2208 313 338.06
C30805432_765_2208 334 290.7
C30805432_765_2208 356 607.47
C30805432_765_2208 395 296.78
C30805432_765_2208 399 291.67
C30805432_765_2208 421 281.74
C30805432_765_2208 426 345.82
C30805432_765_2208 429 262.55
C30805432_765_2208 463 418.95
C30805432_765_2208 467 287.61
C30805432_765_2208 508 288.8
C30805432_765_2208 527 311.31
C30805432_765_2208 529 278.87
C30805432_765_2208 564 292.83
C30805432_765_2208 577 282.53
C30805432_765_2208 622 300.98
C30805432_765_2208 663 269.98
C30805432_765_2208 704 318.63
C30805432_765_2208 717 846.97
C30805432_765_2208 734 314
C30805432_765_2208 746 318.07
C30805432_765_2208 749 1904.8
C30805432_765_2208 864 358.79
C30805432_765_2208 866 377.02
C30805432_765_2208 897 352.35
C30805432_765_2208 918 287.25
C30805432_765_2208 927 298.23
C30805432_765_2208 942 303.93
C30805644_1_558 241 312.3
C30805644_1_558 313 321.77
C30806072_1191_1809 39 286.32
C30806072_1191_1809 41 296.23
C30806072_1191_1809 48 290.78
C30806072_1191_1809 79 270.16
C30806072_1191_1809 86 370.45
C30806072_1191_1809 286 1785
C30806072_1191_1809 343 339.73
C30806072_1191_1809 398 1025.1
C30806072_1191_1809 402 277.72
C30806072_1191_1809 406 261.16
C30806072_1191_1809 424 330.58
C30806072_1191_1809 425 298.91
C30806072_1191_1809 433 270.7
C30806072_1191_1809 434 314.94
C30806072_1191_1809 447 274.91
C30806072_1191_1809 491 294.56
C30806072_1191_1809 510 292.15
C30806072_1191_1809 512 264.76
C30806072_1191_1809 535 282.36
C30806072_1191_1809 537 1003.2
C30806072_1853_3230 35 478.3
C30806072_1853_3230 37 280.64
C30806072_1853_3230 45 282.46
C30806072_1853_3230 50 308.9
C30806072_1853_3230 57 428.17
C30806072_1853_3230 127 289.92
C30806072_1853_3230 158 281.85
C30806072_1853_3230 161 260.5
C30806072_1853_3230 185 275.39
C30806072_1853_3230 222 476.07
C30806072_1853_3230 229 280.78
C30806072_1853_3230 314 270.88
C30806072_1853_3230 358 281.26
C30806072_1853_3230 546 273.31
C30806072_1853_3230 653 290.94
C30806072_1853_3230 754 1567.5
C30806072_1853_3230 773 287.63
C30806072_1853_3230 781 1261.9
C30806072_1853_3230 820 1434.6
C30806072_1853_3230 827 562.02
C30806072_1853_3230 874 272.62
C30806072_1853_3230 954 306.83
C30806072_1853_3230 977 282.24
C30806072_1853_3230 1110 350.38
C30806072_1853_3230 1139 284.04
C30806072_1853_3230 1171 291.23
C30806072_1853_3230 1186 613.55
C30806072_1853_3230 1222 865.94
C30806072_1853_3230 1232 352.14
C30806072_1853_3230 1259 307.54
C30806072_1853_3230 1263 259.97
C30806072_1853_3230 1282 264.72
C30806072_1853_3230 1286 1503.8
C30806072_1853_3230 1291 287.55
C30806072_1853_3230 1294 280.28
C30806072_1853_3230 1323 304.74
C30806072_1853_3230 1332 311.68
C30807806_1_831 70 266.17
C30807806_1_831 105 275.54
C30807806_1_831 119 495.92
C30807806_1_831 122 2898.1
C30807806_1_831 133 283.54
C30807806_1_831 296 329.44
C30807806_1_831 371 302.45
C30807806_1_831 436 272.05
C30807806_1_831 458 301.79
C30808318_1_1013 653 267.07
C30808318_1_1013 679 315.15
C30808318_1_1013 680 280.39
C30808318_1_1013 689 284.09
C30808318_1_1013 717 293.72
C30808318_1_1013 719 291.48
C30808318_1_1013 720 470.36
C30808318_1_1013 721 608.71
C30808318_1_1013 722 285.05
C30808318_1_1013 737 791.93
C30808318_1_1013 754 274.58
C30808318_1_1013 761 808.93
C30808318_1_1013 771 287.28
C30808318_1_1013 775 1033.8
C30808318_1_1013 776 274.21
C30808318_1_1013 787 290.49
C30808318_1_1013 805 285.5
C30808318_1_1013 836 327.62
C30808318_1_1013 847 282.25
C30808318_1_1013 861 863.69
C30808618_2874_3241 105 276.59
C30808642 742 297.55
C30808642 838 281.46
C30808642 953 293.37
C30808642 1150 264.36
C30809108_363_823 47 272.57
C30809108_363_823 91 277.02
C30809108_363_823 144 290.7
C30809108_363_823 157 276.1
C30809108_363_823 172 285.93
C30809108_363_823 173 4628.8
C30809108_363_823 201 299.94
C30809108_363_823 221 608.54
C30809108_363_823 229 270.34
C30809108_363_823 243 907.84
C30809108_363_823 254 360.55
C30809318_167_1144 205 377.18
C30809318_167_1144 237 268.79
C30809318_167_1144 258 280.8
C30809318_167_1144 260 273.01
C30809318_167_1144 517 384.86
C30809318_167_1144 544 266.85
C30809318_167_1144 571 318.39
C30809318_167_1144 577 303.78
C30809318_2187_3054 107 301.8
C30809318_2187_3054 115 280.64
C30809318_2187_3054 116 267.25
C30809318_2187_3054 126 312.56
C30809318_2187_3054 150 569.74
C30809318_2187_3054 155 280.64
C30809318_2187_3054 177 308.57
C30809318_2187_3054 231 288.55
C30809318_2187_3054 246 283.26
C30809318_2187_3054 358 293.9
C30809318_2187_3054 363 306.63
C30809318_2187_3054 368 637.81
C30809318_2187_3054 392 268.41
C30809318_2187_3054 396 304.98
C30809318_2187_3054 441 277.62
C30809318_2187_3054 466 883.6
C30809318_2187_3054 467 620.91
C30810154 2851 286.24
C30810154 2867 333.56
C30810154 2896 285.92
C30810154 2900 296.74
C30810154 2950 447.6
C30810154 2953 274.4
C30810154 2961 307.31
C30810154 3108 307.44
C30810154 3143 315.03
C30810348_2096_2598 380 531.1
C30810348_2096_2598 401 313.34
C30810348_2096_2598 402 288.12
C30810348_2096_2598 412 290.04
C30810348_2096_2598 417 311.76
C30810348_2096_2598 420 311.97
C30810850_261_2647 747 500.77
C30810850_261_2647 802 336.19
C30810850_261_2647 837 287.82
C30810850_261_2647 859 279.29
C30810850_261_2647 898 337.2
C30810850_261_2647 1106 315.38
C30810850_261_2647 1178 269.03
C30810850_261_2647 1553 408.56
C30811224_1672_2723 838 283.42
C30811224_1672_2723 969 1614.3
C30811224_1672_2723 1018 356.73
C30811224_1672_2723 1039 279.94
C30811462_1910_3253 13 283.39
C30811462_1910_3253 31 1408.2
C30811462_1910_3253 39 609.84
C30811462_1910_3253 56 306.33
C30811462_1910_3253 92 299.71
C30811462_1910_3253 103 279.63
C30811462_1910_3253 128 266.43
C30811462_1910_3253 149 264
C30811462_1910_3253 173 267.72
C30811462_1910_3253 174 329.71
C30811462_1910_3253 196 291.9
C30811462_1910_3253 233 1017.5
C30811462_1910_3253 274 298.27
C30811462_1910_3253 299 1692.6
C30811462_1910_3253 301 346.96
C30811462_1910_3253 310 300.44
C30811462_1910_3253 327 1141.3
C30811462_1910_3253 346 283.83
C30811462_1910_3253 388 325.97
C30811462_1910_3253 398 352.38
C30811462_1910_3253 406 293.5
C30811462_1910_3253 407 457.4
C30811462_1910_3253 419 248.26
C30811462_1910_3253 434 279.82
C30811462_1910_3253 435 1330.7
C30811462_1910_3253 439 739.09
C30811462_1910_3253 446 290.44
C30811462_1910_3253 451 566.21
C30811462_1910_3253 453 1482.2
C30811462_1910_3253 454 294.27
C30811462_1910_3253 469 435.11
C30811462_1910_3253 470 270.35
C30811462_1910_3253 486 388.76
C30811462_1910_3253 487 288.37
C30811462_1910_3253 542 266.91
C30811462_1910_3253 573 277.89
C30811462_1910_3253 578 645.6
C30811462_1910_3253 604 1183.5
C30811462_1910_3253 606 380.68
C30811462_1910_3253 609 311
C30811462_1910_3253 610 295.91
C30811462_1910_3253 633 254.52
C30811462_1910_3253 640 355.87
C30811462_1910_3253 649 319.83
C30811462_1910_3253 650 831.1
C30811854_2914_3255 76 633.41
C30811854_2914_3255 92 1521.1
C30811854_2914_3255 102 296.68
C30811854_2914_3255 105 303.4
C30811854_2914_3255 111 758.91
C30811854_2914_3255 199 2965.2
C30811854_2914_3255 204 269.3
C30812648_2834_3258 78 265
C30814298_1_820 557 254.63
C30814298_1_820 703 288.08
C30814298_1_820 709 461.6
C30814298_1_820 727 658.7
C30814298_1_820 739 1206.6
C30814508_1_372 43 525.64
C30814508_1_372 49 267.5
C30814508_1_372 59 4666.2
C30814508_1_372 60 272.71
C30814508_1_372 94 5056.9
C30814508_1_372 96 3681.4
C30814508_1_372 107 3856.7
C30814508_1_372 112 1971.8
C30814508_1_372 308 3379.8
C30814508_1_372 314 4465.5
C30815200_1_991 410 287.6
C30815200_1_991 421 512.92
C30815200_1_991 432 2915.9
C30815200_1_991 447 291.88
C30815200_1_991 449 303.62
C30815200_1_991 466 270.21
C30815200_1_991 468 342.04
C30815200_1_991 469 278.23
C30815200_1_991 480 566.86
C30815200_1_991 483 278.66
C30815200_1_991 496 2342.4
C30815200_1_991 505 263.72
C30815290_1_1143 477 301.48
C30815290_1_1143 480 267.25
C30815290_1_1143 513 307.3
C30815536_1574_3270 1376 283.55
C30815536_1574_3270 1401 1708.8
C30815536_1574_3270 1421 304.9
C30815536_1574_3270 1429 297.66
C30815536_1574_3270 1463 288.82
C30815634_1_995 587 275.27
C30815634_1_995 781 300.09
C30815702_1784_3271 52 758.16
C30815702_1784_3271 65 1096.6
C30815702_1784_3271 89 1270
C30815702_1784_3271 91 1558.2
C30815702_1784_3271 92 805.23
C30815702_1784_3271 104 731.5
C30815702_1784_3271 114 898.57
C30815702_1784_3271 195 882.19
C30815702_1784_3271 244 1550.3
C30815702_1784_3271 347 947.72
C30815702_1784_3271 385 712.28
C30815702_1784_3271 410 503.91
C30815702_1784_3271 427 686.88
C30815702_1784_3271 428 433.7
C30815702_1784_3271 453 595.02
C30815702_1784_3271 499 555.26
C30815702_1784_3271 530 647.96
C30815702_1784_3271 586 828.99
C30815702_1784_3271 590 599.09
C30815702_1784_3271 591 543.26
C30815702_1784_3271 594 631.46
C30815702_1784_3271 625 1303.6
C30815702_1784_3271 629 477.84
C30815702_1784_3271 681 1483.2
C30815702_1784_3271 685 646.08
C30815702_1784_3271 692 1550.3
C30815702_1784_3271 777 1310
C30815702_1784_3271 790 596.64
C30815702_1784_3271 858 294.18
C30815702_1784_3271 908 703.65
C30815702_1784_3271 909 550.6
C30815844 1264 279.47
C30815844 1280 278.55
C30815844 1290 278.45
C30815844 1310 273.26
C30815844 1313 262.55
C30815844 1322 1995
C30815844 1349 287.92
C30815844 1362 305.16
C30815844 1394 516.19
C30815844 1420 699.22
C30815844 1434 278.8
C30815844 1503 855.7
C30815844 1613 428.16
C30815844 1651 249.87
C30815844 1797 281.06
C30815844 1856 825.41
C30815844 1958 279.4
C30815844 1997 287.27
C30815844 2001 540.57
C30815844 2033 763.47
C30815844 2036 1845.6
C30815844 2044 268.74
C30815844 2045 447.13
C30815844 2057 283.41
C30815844 2071 274
C30815844 2081 330.43
C30815844 2135 301.45
C30815844 2201 324.56
C30815844 2220 254.83
C30815844 2260 289.48
C30815844 2555 270.27
C30815844 2583 302.29
C30815946_263_1241 150 1320.2
C30815946_263_1241 152 271.92
C30815946_263_1241 153 361.72
C30815946_263_1241 164 309.09
C30815946_263_1241 172 272.6
C30815946_263_1241 285 296.08
C30815946_263_1241 316 274.95
C30815946_263_1241 377 338.07
C30815946_263_1241 385 343.79
C30815946_263_1241 398 258.47
C30816018_1786_3272 483 292.73
C30816018_1786_3272 522 1878.8
C30816376_426_1260 508 284.56
C30816376_426_1260 512 362.28
C30816376_426_1260 535 396.18
C30816376_426_1260 605 334.52
C30816376_426_1260 614 317.08
C30816376_426_1260 757 265.33
C30816376_426_1260 758 276.85
C30816664_2570_3275 77 285.11
C30816664_2570_3275 111 583.75
C30816664_2570_3275 225 4366.9
C30816664_2570_3275 315 338.42
C30816664_2570_3275 366 273.54
C30816664_2570_3275 428 272.54
C30816664_2570_3275 470 268.76
C30816664_2570_3275 485 527.34
C30816664_2570_3275 487 290.92
C30816664_2570_3275 525 269.06
C30816664_2570_3275 626 4041.6
C30816804 459 263.05
C30816804 474 283.42
C30816804 479 367.16
C30816804 481 388.08
C30816804 507 337.06
C30816804 527 331.07
C30816804 545 475.66
C30816804 546 322.09
C30816804 551 298.06
C30816804 577 377.46
C30816804 582 343.12
C30816804 629 279.44
C30816804 634 264.48
C30816804 636 310.99
C30816804 659 972.82
C30816804 660 317.08
C30816804 694 263.73
C30816804 698 267.76
C30816804 711 268.62
C30816804 716 305.4
C30816804 721 254.27
C30816804 723 341.61
C30816804 734 1242.6
C30816804 767 272.92
C30816804 771 287.36
C30816804 774 790.46
C30816804 789 283.19
C30816804 836 288.91
C30816804 864 296.36
C30816804 867 293.51
C30816804 872 277.19
C30816804 879 273.65
C30816804 890 267.39
C30816804 895 327.69
C30816804 896 254.31
C30816804 898 278.74
C30816804 910 288.01
C30816804 916 290.28
C30816804 941 298.33
C30816804 973 261.56
C30816804 975 827.13
C30816804 976 344.5
C30816804 991 299.3
C30816804 997 453.74
C30816804 1001 274.11
C30816804 1012 566.44
C30816804 1013 443.52
C30816804 1083 254.11
C30816804 1104 279.14
C30816804 1117 287.81
C30816804 1128 765.94
C30816804 1129 305.1
C30816804 1144 320.94
C30816804 1167 297.13
C30816804 1187 572.13
C30816804 1193 262.36
C30816804 1198 289.35
C30816804 1211 634.78
C30816804 1221 554.55
C30816804 1245 289
C30816804 1283 3447.8
C30816804 1286 272.99
C30816804 1303 661.32
C30816804 1311 291.8
C30816804 1312 749.58
C30816804 1313 296.52
C30816804 1316 266.31
C30816804 1335 272.51
C30816804 1344 2140.6
C30816804 1377 315.54
C30816804 1398 311.3
C30816804 1410 347.49
C30816804 1419 282.23
C30816804 1436 293.04
C30816804 1476 307.03
C30816804 1483 304.29
C30816804 1498 280.72
C30816804 1550 302.03
C30816804 1576 308.59
C30816804 1577 283.45
C30816804 1580 328.28
C30816804 1583 283.39
C30816804 1601 342.8
C30816804 1608 264.51
C30816804 1612 315.02
C30816804 1630 352.53
C30816804 1635 262.56
C30816804 1638 272.29
C30816804 1649 394.03
C30816804 1691 331.99
C30816804 1692 257.14
C30816804 1708 323.17
C30816804 1748 297.33
C30816804 1767 380.97
C30816804 1770 265.41
C30816804 1812 263.15
C30816804 1839 287.7
C30816804 1869 266.52
C30816804 2415 1014.3
C30816804 2423 312.04
C30816940_2610_3276 355 589.99
C30816940_2610_3276 365 275.69
C30816940_2610_3276 371 468.38
C30816940_2610_3276 378 311.85
C30816940_2610_3276 417 269.65
C30816940_2610_3276 430 389.91
C30816940_2610_3276 433 345.6
C30816940_2610_3276 474 272.58
C30816940_2610_3276 488 256.85
C30816940_2610_3276 489 267.78
C30816940_2610_3276 491 582.55
C30816940_2610_3276 492 347.85
C30816940_2610_3276 497 290.81
C30816940_2610_3276 505 261.34
C30816940_2610_3276 525 283.12
C30816940_2610_3276 533 596.76
C30816940_2610_3276 537 286.09
C30816940_2610_3276 540 302.66
C30816940_2610_3276 543 304.1
C30816940_2610_3276 559 551.28
C30816940_2610_3276 580 784.78
C30816994_2403_3276 349 533.36
C30816994_2403_3276 350 472.56
C30816994_2403_3276 366 1039.5
C30816994_2403_3276 369 485.03
C30816994_2403_3276 374 1110.4
C30816994_2403_3276 391 296.77
C30817974_2876_3280 61 318.5
C30817974_2876_3280 114 324.91
C30817974_2876_3280 145 1146
C30817974_2876_3280 150 294.78
C30817974_2876_3280 153 266.48
C30817974_2876_3280 176 291.76
C30817974_2876_3280 180 349.26
C30817974_2876_3280 181 352.67
C30817974_2876_3280 183 384.45
C30817974_2876_3280 198 330.31
C30817974_2876_3280 202 295.08
C30817974_2876_3280 207 1135.8
C30817974_2876_3280 221 303.01
C30817974_2876_3280 235 303.28
C30817974_2876_3280 236 635.85
C30817974_2876_3280 240 315.85
C30817974_2876_3280 241 1429.2
C30817974_2876_3280 249 591.03
C30817974_2876_3280 279 299.37
C30817974_2876_3280 293 272.12
C30817974_2876_3280 338 290.3
C30817974_2876_3280 346 276.27
C30817974_2876_3280 373 377.1
C30818240_326_1509 71 313.56
C30818240_326_1509 121 282.65
C30818240_326_1509 194 271.07
C30818240_326_1509 234 335.57
C30818240_326_1509 428 905.58
C30818240_326_1509 671 649.09
C30818240_326_1509 698 1148.1
C30818240_326_1509 705 392.18
C30818240_326_1509 880 300.1
C30818240_326_1509 929 317.35
C30818312_2261_3281 164 380.06
C30819570 1728 294.22
C30819570 1731 339.33
C30819570 1741 276.35
C30819570 1795 437.47
C30819570 1798 314.47
C30819570 1828 380.76
C30819570 1852 293.59
C30819570 1862 283.38
C30819570 1868 472.4
C30819570 1877 500.68
C30819570 1878 291.59
C30819570 1917 255.24
C30819570 1919 268.24
C30819570 1960 284.54
C30819570 1992 288.31
C30819570 1994 273.61
C30819570 1995 278.47
C30819570 2005 276.08
C30819570 2017 309.03
C30819964_1964_3288 492 1442.1
C30819964_1964_3288 560 295.45
C30819964_1964_3288 574 274.67
C30820206_2918_3289 48 326.87
C30820206_2918_3289 56 1039.3
C30820206_2918_3289 230 271.38
C30821306_1_1355 147 320.94
C30821306_1_1355 166 384.88
C30821306_1_1355 216 893.52
C30821306_1_1355 427 284
C30821306_1_1355 431 301.81
C30821306_1_1355 438 284.46
C30821306_1_1355 479 369.85
C30821306_1_1355 489 295.35
C30821306_1_1355 552 375.83
C30821306_1_1355 675 346.28
C30821306_1_1355 710 303.91
C30821306_1_1355 749 417.38
C30821306_1_1355 813 276.34
C30821306_1_1355 866 1398.2
C30821306_1_1355 932 1303.5
C30821306_1_1355 943 1226.9
C30821306_1_1355 957 1687.7
C30821306_1_1355 1066 1408.6
C30821306_1_1355 1081 874.63
C30821306_1_1355 1160 753.16
C30821306_1_1355 1179 1755.5
C30821306_1_1355 1242 616.58
C30821306_1_1355 1258 822.48
C30821306_1_1355 1260 665.37
C30821306_1_1355 1300 520.36
C30821306_2618_3294 53 285.66
C30821306_2618_3294 113 1619.5
C30821306_2618_3294 120 364.4
C30821306_2618_3294 146 325.05
C30821306_2618_3294 191 320.06
C30821306_2618_3294 236 1627.6
C30821306_2618_3294 242 392.84
C30821306_2618_3294 315 316.26
C30821306_2618_3294 346 924.51
C30821306_2618_3294 368 1901.9
C30821306_2618_3294 371 736.18
C30821306_2618_3294 373 303.24
C30821306_2618_3294 383 304.79
C30821306_2618_3294 384 706.53
C30821306_2618_3294 394 1437.3
C30821436_2534_3295 56 266.28
C30821436_2534_3295 119 335.79
C30821436_2534_3295 122 269.92
C30821566_1359_2497 225 272.24
C30821566_1359_2497 235 272.19
C30821566_1359_2497 255 285.38
C30821566_1359_2497 263 270.23
C30821566_1359_2497 278 286.79
C30821566_1359_2497 300 778.01
C30821566_1359_2497 309 270.73
C30821566_1359_2497 314 281.9
C30821566_1359_2497 323 298.82
C30821566_1359_2497 383 316.49
C30821566_1359_2497 429 347.17
C30821566_1359_2497 436 414.51
C30821566_1359_2497 440 330.83
C30821566_1359_2497 459 261.16
C30821566_1359_2497 525 285.21
C30821566_1359_2497 573 300.74
C30821566_1359_2497 579 365.83
C30821566_1359_2497 592 288.03
C30821566_1359_2497 597 308.96
C30821566_1359_2497 704 271.45
C30821566_1359_2497 717 297.77
C30821566_1359_2497 760 279.37
C30821566_1359_2497 771 487.1
C30821566_1359_2497 779 302.44
C30821566_1359_2497 801 324.58
C30821566_1359_2497 883 286.44
C30821566_1359_2497 890 281.21
C30821566_1359_2497 898 271.84
C30821566_1359_2497 915 449.98
C30821566_1359_2497 923 290.81
C30821566_1359_2497 951 693.3
C30821566_1359_2497 978 995.3
C30821956_1_1369 715 302.48
C30821956_1_1369 724 353.04
C30821956_1_1369 728 278.23
C30822268_2847_3298 238 275.52
C30822268_2847_3298 307 469.64
C30822268_2847_3298 343 311.41
C30822634_1626_2424 441 267.95
C30822878_1_1255 203 460.89
C30822878_1_1255 264 385.12
C30822878_1_1255 408 301.47
C30822878_1_1255 501 331.1
C30822878_1_1255 604 354.31
C30822878_1_1255 732 391.74
C30822878_1_1255 854 479.42
C30822878_2233_3300 207 283.82
C30822878_2233_3300 216 304.12
C30822878_2233_3300 265 318.9
C30822878_2233_3300 267 286.23
C30822878_2233_3300 403 303.1
C30822878_2233_3300 450 1757.1
C30822878_2233_3300 468 310.44
C30822878_2233_3300 479 276.76
C30822878_2233_3300 481 1788.7
C30822878_2233_3300 482 282.93
C30822878_2233_3300 485 280.03
C30822878_2233_3300 502 1161.7
C30823568_364_1378 206 296.07
C30823568_364_1378 318 288.32
